HS Code,Commodity,Value,Date,Growth
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",37.72,2020-01-01,7.50
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",15.80,2020-01-01,3.96
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",7.74,2020-01-01,41.54
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,3.03,2020-01-01,-21.17
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,3.30,2020-01-01,68.99
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.17,2020-01-01,-33.48
38,MISCELLANEOUS CHEMICAL PRODUCTS.,41.47,2020-01-01,26.94
39,PLASTIC AND ARTICLES THEREOF.,41.62,2020-01-01,22.16
40,RUBBER AND ARTICLES THEREOF.,27.99,2020-01-01,22.60
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,12.07,2020-01-01,21.92
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",1.35,2020-01-01,-17.03
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",,2020-01-01,
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,0.67,2020-01-01,11.78
45,CORK AND ARTICLES OF CORK.,0.00,2020-01-01,-20.00
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.06,2020-01-01,396.72
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,,2020-01-01,
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",14.23,2020-01-01,24.98
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.64,2020-01-01,25.01
50,SILK,0.32,2020-01-01,86.76
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",1.20,2020-01-01,-30.00
52,COTTON.,65.56,2020-01-01,3.40
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.94,2020-01-01,-11.43
54,MAN-MADE FILAMENTS.,13.83,2020-01-01,-10.08
55,MAN-MADE STAPLE FIBRES.,10.70,2020-01-01,12.53
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",1.62,2020-01-01,-21.07
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.99,2020-01-01,-35.90
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1.65,2020-01-01,22.54
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",1.34,2020-01-01,66.80
60,KNITTED OR CROCHETED FABRICS.,0.93,2020-01-01,-16.21
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",6.11,2020-01-01,10.21
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",14.35,2020-01-01,-25.54
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,4.91,2020-01-01,-4.66
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",4.32,2020-01-01,4.86
65,HEADGEAR AND PARTS THEREOF.,0.19,2020-01-01,157.09
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.00,2020-01-01,"2,800.00"
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.74,2020-01-01,-12.35
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",17.79,2020-01-01,28.08
69,CERAMIC PRODUCTS.,14.30,2020-01-01,56.94
70,GLASS AND GLASSWARE.,2.23,2020-01-01,-15.86
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",104.78,2020-01-01,-21.40
72,IRON AND STEEL,148.89,2020-01-01,-8.96
73,ARTICLES OF IRON OR STEEL,26.68,2020-01-01,-5.22
74,COPPER AND ARTICLES THEREOF.,2.32,2020-01-01,-40.15
75,NICKEL AND ARTICLES THEREOF.,0.31,2020-01-01,35.68
76,ALUMINIUM AND ARTICLES THEREOF.,117.37,2020-01-01,3.37
78,LEAD AND ARTICLES THEREOF.,7.16,2020-01-01,-10.68
79,ZINC AND ARTICLES THEREOF.,23.88,2020-01-01,279.86
80,TIN AND ARTICLES THEREOF.,0.20,2020-01-01,"66,933.33"
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.10,2020-01-01,-52.63
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",4.75,2020-01-01,-2.31
83,MISCELLANEOUS ARTICLES OF BASE METAL.,4.93,2020-01-01,26.68
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",199.01,2020-01-01,-23.54
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",80.65,2020-01-01,-13.17
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",1.48,2020-01-01,274.35
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",107.62,2020-01-01,-23.18
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",15.83,2020-01-01,17.05
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",477.29,2020-01-01,32.98
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",40.42,2020-01-01,36.20
91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.88,2020-01-01,30.12
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.14,2020-01-01,13.97
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.24,2020-01-01,11.70
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",4.19,2020-01-01,48.87
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",0.43,2020-01-01,-46.50
96,MISCELLANEOUS MANUFACTURED ARTICLES.,4.10,2020-01-01,1.21
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.23,2020-01-01,116.40
98,PROJECT GOODS; SOME SPECIAL USES.,17.95,2020-01-01,"2,826.48"
99,MISCELLANEOUS GOODS.,0.01,2020-01-01,338.46
01,LIVE ANIMALS.,0.02,2020-02-01,
02,MEAT AND EDIBLE MEAT OFFAL.,104.58,2020-02-01,-38.72
03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",41.06,2020-02-01,-9.00
04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",2.91,2020-02-01,-12.30
05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",1.18,2020-02-01,-76.77
06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.92,2020-02-01,14.87
07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,6.03,2020-02-01,-45.70
08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,8.16,2020-02-01,52.05
09,"COFFEE, TEA, MATE AND SPICES.",41.19,2020-02-01,15.10
10,CEREALS.,18.08,2020-02-01,24.01
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,4.21,2020-02-01,-27.99
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",61.41,2020-02-01,73.05
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",2.33,2020-02-01,-8.66
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.08,2020-02-01,-35.54
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,4.59,2020-02-01,-21.38
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.06,2020-02-01,"30,550.00"
17,SUGARS AND SUGAR CONFECTIONERY.,38.38,2020-02-01,"1,803.38"
18,COCOA AND COCOA PREPARATIONS.,2.01,2020-02-01,-47.25
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",3.27,2020-02-01,16.90
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",4.68,2020-02-01,172.30
21,MISCELLANEOUS EDIBLE PREPARATIONS.,7.47,2020-02-01,57.15
22,"BEVERAGES, SPIRITS AND VINEGAR.",2.43,2020-02-01,-35.20
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,15.46,2020-02-01,-47.27
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,7.61,2020-02-01,-27.81
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",14.14,2020-02-01,2.04
26,"ORES, SLAG AND ASH.",0.16,2020-02-01,-97.37
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",536.37,2020-02-01,39.76
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",31.41,2020-02-01,91.43
29,ORGANIC CHEMICALS,215.84,2020-02-01,87.24
30,PHARMACEUTICAL PRODUCTS,94.91,2020-02-01,39.00
31,FERTILISERS.,0.24,2020-02-01,-86.91
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",37.72,2020-02-01,7.50
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",15.80,2020-02-01,3.96
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",7.74,2020-02-01,41.54
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,3.03,2020-02-01,-21.17
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,3.30,2020-02-01,68.99
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.17,2020-02-01,-33.48
38,MISCELLANEOUS CHEMICAL PRODUCTS.,41.47,2020-02-01,26.94
39,PLASTIC AND ARTICLES THEREOF.,41.62,2020-02-01,22.16
40,RUBBER AND ARTICLES THEREOF.,27.99,2020-02-01,22.60
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,12.07,2020-02-01,21.92
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",1.35,2020-02-01,-17.03
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",,2020-02-01,
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,0.67,2020-02-01,11.78
45,CORK AND ARTICLES OF CORK.,0.00,2020-02-01,-20.00
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.06,2020-02-01,396.72
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,,2020-02-01,
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",14.23,2020-02-01,24.98
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.64,2020-02-01,25.01
50,SILK,0.32,2020-02-01,86.76
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",1.20,2020-02-01,-30.00
52,COTTON.,65.56,2020-02-01,3.40
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.94,2020-02-01,-11.43
54,MAN-MADE FILAMENTS.,13.83,2020-02-01,-10.08
55,MAN-MADE STAPLE FIBRES.,10.70,2020-02-01,12.53
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",1.62,2020-02-01,-21.07
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.99,2020-02-01,-35.90
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1.65,2020-02-01,22.54
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",1.34,2020-02-01,66.80
60,KNITTED OR CROCHETED FABRICS.,0.93,2020-02-01,-16.21
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",6.11,2020-02-01,10.21
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",14.35,2020-02-01,-25.54
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,4.91,2020-02-01,-4.66
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",4.32,2020-02-01,4.86
65,HEADGEAR AND PARTS THEREOF.,0.19,2020-02-01,157.09
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.00,2020-02-01,"2,800.00"
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.74,2020-02-01,-12.35
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",17.79,2020-02-01,28.08
69,CERAMIC PRODUCTS.,14.30,2020-02-01,56.94
70,GLASS AND GLASSWARE.,2.23,2020-02-01,-15.86
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",104.78,2020-02-01,-21.40
72,IRON AND STEEL,148.89,2020-02-01,-8.96
73,ARTICLES OF IRON OR STEEL,26.68,2020-02-01,-5.22
74,COPPER AND ARTICLES THEREOF.,2.32,2020-02-01,-40.15
75,NICKEL AND ARTICLES THEREOF.,0.31,2020-02-01,35.68
76,ALUMINIUM AND ARTICLES THEREOF.,117.37,2020-02-01,3.37
78,LEAD AND ARTICLES THEREOF.,7.16,2020-02-01,-10.68
79,ZINC AND ARTICLES THEREOF.,23.88,2020-02-01,279.86
80,TIN AND ARTICLES THEREOF.,0.20,2020-02-01,"66,933.33"
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.10,2020-02-01,-52.63
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",4.75,2020-02-01,-2.31
83,MISCELLANEOUS ARTICLES OF BASE METAL.,4.93,2020-02-01,26.68
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",199.01,2020-02-01,-23.54
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",80.65,2020-02-01,-13.17
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",1.48,2020-02-01,274.35
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",107.62,2020-02-01,-23.18
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",15.83,2020-02-01,17.05
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",477.29,2020-02-01,32.98
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",40.42,2020-02-01,36.20
91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.88,2020-02-01,30.12
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.14,2020-02-01,13.97
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.24,2020-02-01,11.70
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",4.19,2020-02-01,48.87
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",0.43,2020-02-01,-46.50
96,MISCELLANEOUS MANUFACTURED ARTICLES.,4.10,2020-02-01,1.21
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.23,2020-02-01,116.40
98,PROJECT GOODS; SOME SPECIAL USES.,17.95,2020-02-01,"2,826.48"
99,MISCELLANEOUS GOODS.,0.01,2020-02-01,338.46
01,LIVE ANIMALS.,0.02,2020-03-01,
02,MEAT AND EDIBLE MEAT OFFAL.,104.58,2020-03-01,-38.72
03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",41.06,2020-03-01,-9.00
04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",2.91,2020-03-01,-12.30
05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",1.18,2020-03-01,-76.77
06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.92,2020-03-01,14.87
07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,6.03,2020-03-01,-45.70
08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,8.16,2020-03-01,52.05
09,"COFFEE, TEA, MATE AND SPICES.",41.19,2020-03-01,15.10
10,CEREALS.,18.08,2020-03-01,24.01
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,4.21,2020-03-01,-27.99
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",61.41,2020-03-01,73.05
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",2.33,2020-03-01,-8.66
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.08,2020-03-01,-35.54
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,4.59,2020-03-01,-21.38
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.06,2020-03-01,"30,550.00"
17,SUGARS AND SUGAR CONFECTIONERY.,38.38,2020-03-01,"1,803.38"
18,COCOA AND COCOA PREPARATIONS.,2.01,2020-03-01,-47.25
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",3.27,2020-03-01,16.90
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",4.68,2020-03-01,172.30
21,MISCELLANEOUS EDIBLE PREPARATIONS.,7.47,2020-03-01,57.15
22,"BEVERAGES, SPIRITS AND VINEGAR.",2.43,2020-03-01,-35.20
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,15.46,2020-03-01,-47.27
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,7.61,2020-03-01,-27.81
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",14.14,2020-03-01,2.04
26,"ORES, SLAG AND ASH.",0.16,2020-03-01,-97.37
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",536.37,2020-03-01,39.76
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",31.41,2020-03-01,91.43
29,ORGANIC CHEMICALS,215.84,2020-03-01,87.24
30,PHARMACEUTICAL PRODUCTS,94.91,2020-03-01,39.00
31,FERTILISERS.,0.24,2020-03-01,-86.91
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",37.72,2020-03-01,7.50
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",15.80,2020-03-01,3.96
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",7.74,2020-03-01,41.54
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,3.03,2020-03-01,-21.17
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,3.30,2020-03-01,68.99
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.17,2020-03-01,-33.48
38,MISCELLANEOUS CHEMICAL PRODUCTS.,41.47,2020-03-01,26.94
39,PLASTIC AND ARTICLES THEREOF.,41.62,2020-03-01,22.16
40,RUBBER AND ARTICLES THEREOF.,27.99,2020-03-01,22.60
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,12.07,2020-03-01,21.92
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",1.35,2020-03-01,-17.03
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",,2020-03-01,
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,0.67,2020-03-01,11.78
45,CORK AND ARTICLES OF CORK.,0.00,2020-03-01,-20.00
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.06,2020-03-01,396.72
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,,2020-03-01,
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",14.23,2020-03-01,24.98
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.64,2020-03-01,25.01
50,SILK,0.32,2020-03-01,86.76
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",1.20,2020-03-01,-30.00
52,COTTON.,65.56,2020-03-01,3.40
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.94,2020-03-01,-11.43
54,MAN-MADE FILAMENTS.,13.83,2020-03-01,-10.08
55,MAN-MADE STAPLE FIBRES.,10.70,2020-03-01,12.53
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",1.62,2020-03-01,-21.07
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.99,2020-03-01,-35.90
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1.65,2020-03-01,22.54
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",1.34,2020-03-01,66.80
60,KNITTED OR CROCHETED FABRICS.,0.93,2020-03-01,-16.21
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",6.11,2020-03-01,10.21
